Time,V_sec,V_PV,V_L1,V_L2,I_sec,I_PV,I_L1,I_L2,I_battery,P_PV,P_L1,P_L2,battery_soc,battery_ah
8.84496448094895e-07,242.833818215867-148.17275475895i,241.89079685727-147.994000160254i,240.004852935664-147.636509841378i,239.533376790815-147.547139133997i,-7.66671362570875+4.67782893175456i,0.000241890796857049-0.00014799400016012i,3.83307665393429-2.33874282388684i,3.83307618245815-2.33874273451614i,-0.00031889851945357+0.000195379351420821i,-0.0402066908438025,632.620413276925,631.612240564461,80,5.79381252717167e-15
1.03939887694562e-06,242.83265534166-148.174381388987i,241.79429250248-147.977547526754i,239.717668662053-147.583899273354i,239.198523305326-147.485489228764i,-8.44181239178641+5.15082691788304i,0.000241794292502236-0.000147977547526606i,4.22061367285963-2.5752341995951i,4.22061315371427-2.57523410118506i,-0.000343770920008491+0.000210639555351966i,-0.0401809172293634,695.909387349719,694.68704755168,80,9.02595791029002e-15
1.19430130579634e-06,242.831659957254-148.175773679593i,241.711690154428-147.963463416402i,239.471855711191-147.538863004899i,238.911908541079-147.432715080266i,-9.10524832784754+5.55570038303144i,0.000241711690154165-0.000147963463416243i,4.55231812957491-2.77766262508686i,4.55231756962774-2.77766251893893i,-0.000370916954739441+0.000227275542233836i,-0.0401588638317,749.98262789676,748.560602794353,80,1.31904159615478e-14
1.34920373464706e-06,242.83080790757-148.176965434644i,241.640984544274-147.951406413081i,239.261446546025-147.500309172513i,238.666574383947-147.387537211276i,-9.67312880828664+5.90227386423073i,0.000241640984543995-0.000147951406412912i,4.8362438767455-2.95094046835292i,4.83624328187334-2.95094035558096i,-0.000400008683251462+0.000245088890450068i,-0.0401399920355211,796.195668615611,794.590724219264,80,1.83616892231638e-14
1.50410616349778e-06,242.830078546688-148.177985545975i,241.580461771385-147.94108467601i,239.08134072171-147.467304463866i,238.456573744463-147.348861939964i,-10.1592206719372+6.19894466360764i,0.000241580461771092-0.000147941084675832i,5.07927447521147-3.09926646548195i,5.0792738504445-3.09926634703942i,-0.000430765819416904+0.000263910001597872i,-0.0401238420223464,835.700111453497,833.929804285965,80,2.46034876388387e-14
1.6590085923485e-06,242.829454207944-148.178858735294i,241.528655297469-147.932248456978i,238.927173926944-147.439050185498i,238.276817860745-147.315753335183i,-10.5753037334339+6.45289836586089i,0.000241528655297164-0.000147932248456792i,5.28729995330109-3.22623348157972i,5.28729930294503-3.22623335828287i,-0.000462948532497785+0.000283593749846328i,-0.0401100207316198,869.47621787353,867.557925296807,80,3.19703342779287e-14
1.84635603231121e-06,242.828816744773-148.179750242767i,241.47576143217-147.923225688639i,238.769772232282-147.410199817544i,238.093290456433-147.281946304388i,-11.0001164532382+6.71219174635184i,0.000241475761431853-0.000147923225688446i,5.49968609249091-3.35586779235835i,5.49968541600914-3.35586766410483i,-0.000503468976725603+0.000308366662966852i,-0.0400959120286366,903.923968742955,901.848459141097,80,4.24533785070219e-14
2.03370347227391e-06,242.828288728357-148.18048865123i,241.431950519334-147.915751298886i,238.639400685852-147.386300816861i,237.941280044704-147.253941396567i,-11.3519767077653+6.92696791940946i,0.000241431950519006-0.000147915751298687i,5.67559524944974-3.46324304874697i,5.6755945513291-3.46324291638755i,-0.000545475035905943+0.000334038523641421i,-0.0400842281068878,932.427615324339,930.217201004901,80,5.47184602690885e-14
2.22105091223662e-06,242.827851474653-148.18110010274i,241.395671712499-147.909561086498i,238.531444084879-147.366508289949i,237.815405325949-147.230748543698i,-11.6433411803304+7.10482637679359i,0.000241395671712163-0.000147909561086294i,5.82125589380117-3.55215907356922i,5.82125517776242-3.55215893780948i,-0.000588713095114357+0.000360455853805515i,-0.0400745542911089,956.010927149182,953.685589482614,80,6.8823240127536e-14
2.40839835219933e-06,242.827489348334-148.181606472695i,241.36562726434-147.904433938897i,238.44204043171-147.3501151435i,237.711163233449-147.211539156069i,-11.8846335154446+7.25212661963924i,0.000241365627263997-0.000147904433938689i,5.94187995488289-3.62579568177918i,5.94187922400569-3.62579554320319i,-0.000632970928795591+0.000387490222932316i,-0.0400665438016902,975.527695819761,973.104982355607,80,8.48159697650695e-14
2.64441192361156e-06,242.827119004935-148.182124306093i,241.334902247613-147.899189879572i,238.350613064373-147.333348630443i,237.604562029776-147.191892361961i,-12.131388971179+7.40277016211714i,0.000241334902247263-0.00014789918987936i,6.06522924581352-3.70110007606555i,6.06522849976249-3.70109993460929i,-0.000689890700736244+0.000422252252420463i,-0.0400583527048914,995.473288469372,992.948932246227,80,1.07715384213313e-13
2.88042549502379e-06,242.826827122702-148.182532406314i,241.310687738402-147.895056301849i,238.278560429412-147.320133052548i,237.520551647247-147.176406622523i,-12.3258554890522+7.52149909164295i,0.000241310687738046-0.000147895056301632i,6.162433530413-3.76044684081395i,6.16243277240422-3.76044669708752i,-0.000747875547282426+0.000457658685180658i,-0.0400518978475947,1011.18265964725,1008.5767318817,80,1.33736794353998e-13
3.11643906643602e-06,242.826597197279-148.182853860986i,241.291614018875-147.891799726032i,238.221806354255-147.309721790425i,237.454379292757-147.164207032153i,-12.479034429138+7.61502649648763i,0.000241291614018515-0.000147891799725813i,6.23899360174134-3.80719258811596i,6.23899283431428-3.80719244260121i,-0.000806701468338931+0.000493573970734346i,-0.0400468137109597,1023.5504032987,1020.87931385913,79.9999999999999,1.62931135813801e-13
3.40845798408645e-06,242.826377908664-148.183160424693i,241.273423561198-147.888693381966i,238.167682617131-147.29979135164i,237.391274501806-147.15257099957i,-12.625118023651+7.70422779188965i,0.000241273423560834-0.000147888693381745i,6.31199857744458-3.85177075153945i,6.31199780103647-3.8517706043191i,-0.000880371746408463+0.000538547337708138i,-0.040041965273523,1035.33955095436,1032.60557498338,79.9999999999999,2.03508313602697e-13
3.70047690173688e-06,242.826214829698-148.183388390419i,241.259896577672-147.886382907805i,238.127436977861-147.292405735721i,237.344351487958-147.143917032475i,-12.7337485550093+7.77056493628378i,0.000241259896577304-0.000147886382907582i,6.36627663648855-3.88491660800006i,6.36627585340306-3.88491645951135i,-0.000954805221134154+0.000583982389458084i,-0.0400383599730505,1044.10192590702,1041.32071950792,79.9999999999999,2.49062206877771e-13
4.05096325259122e-06,242.826072467231-148.183587380929i,241.24808867615-147.88436560099i,238.092309074209-147.285957936579i,237.303396353654-147.136362135623i,-12.8285721532799+7.82847556390596i,0.00024124808867578-0.000147884365600765i,6.41364341386935-3.91384443819012i,6.41364262495663-3.91384428859432i,-0.00104486636520177+0.000638952755909125i,-0.0400352129394901,1051.74674864016,1048.92399424491,79.9999999999999,3.10372279446352e-13
4.40144960344557e-06,242.82597296109-148.183726455002i,241.239835958449-147.882955299854i,238.067761081601-147.281451000459i,237.274777329991-147.131081569469i,-12.8948444854493+7.86895339662883i,0.000241239835958077-0.000147882955299628i,6.44673426446525-3.93405569440266i,6.4467334714815-3.93405554403322i,-0.00113550966656856+0.000694275237654107i,-0.0400330134606774,1057.08651180876,1054.23454804977,79.9999999999999,3.78969096884012e-13
4.82866512306017e-06,242.825890427214-148.183841796686i,241.232991359795-147.881785306925i,238.047406007543-147.277712928713i,237.251048051136-147.1267021255i,-12.9498079952888+7.90252749780928i,0.000241232991359421-0.000147881785306697i,6.47416051757323-3.95080886972054i,6.47415972121527-3.95080871870974i,-0.00124652350898677+0.000762027593690497i,-0.0400311892729171,1061.51160591784,1058.6353183106,79.9999999999998,4.72496773145275e-13
5.25588064267478e-06,242.825837328384-148.183915993979i,241.228588215778-147.881032396609i,238.034316476978-147.2753084026i,237.235790350219-147.123885345214i,-12.9851652679134+7.92412795165327i,0.000241228588215403-0.000147881032396381i,6.49178345008439-3.96157510000008i,6.49178265155827-3.96157494857702i,-0.00135793768250727+0.000830022043780357i,-0.04003001575757,1064.35471543498,1061.46274332259,79.9999999999998,5.76956663383014e-13
5.80116283376861e-06,242.825795302117-148.183974712026i,241.225103559719-147.880436337457i,238.02396409591-147.273406114749i,237.223725421803-147.121657331552i,-13.0131463746078+7.94122435234427i,0.000241225103559343-0.000147880436337229i,6.50570272819705-3.9700798019633i,6.50570192795838-3.97007965021452i,-0.00150049334882017+0.000917019730119684i,-0.0400290870193147,1066.60016378877,1063.69577285596,79.9999999999998,7.26219655093119e-13
6.4788746941093e-06,242.825766857478-148.184014447914i,241.222745315147-147.880032773231i,238.016968084878-147.272120090998i,237.215575427685-147.120151728054i,-13.0320819975392+7.95279591514767i,0.000241222745314771-0.000147880032773003i,6.51508179027912-3.97581142228807i,6.51508098888647-3.97581127031971i,-0.00167799562832658+0.00102534250711494i,-0.0400284584751319,1068.1130958948,1065.20032153411,79.9999999999997,9.36689573146956e-13
7.32230251029488e-06,242.825750473541-148.184037330788i,241.221387190122-147.879800221124i,238.01295368227-147.271381828002i,237.21090375693-147.11928832708i,-13.0429866472835+7.9594612210734i,0.000241221387189746-0.000147879800220895i,6.52042353267376-3.97907659135238i,6.52042273062383-3.97907643925888i,-0.00189916259876941+0.00116031066192236i,-0.0400280964756208,1068.97468613949,1066.05713137566,79.9999999999996,1.2373098162588e-12
8.39795493128724e-06,242.825742740912-148.184048127695i,241.220746335495-147.879690401052i,238.011081301414-147.271037357657i,237.208732174008-147.118886840078i,-13.0481318972015+7.96260710438581i,0.000241220746335118-0.000147879690400823i,6.5228550351976-3.98056341272263i,6.52285423284847-3.98056326057212i,-0.0021814084090627+0.00133255140065247i,-0.0400279256478196,1069.36674157968,1066.44700931086,79.9999999999994,1.68300004973139e-12
9.84401605528402e-06,242.825739961378-148.184052007538i,241.22051602815-147.879650900773i,238.010442625534-147.270919950505i,237.20800307778-147.118752169545i,-13.0499808575866+7.96373794723879i,0.000241220516027773-0.000147879650900544i,6.52358973949268-3.98101302349573i,6.52358893705313-3.98101287132795i,-0.00256096052475738+0.00156417276421355i,-0.0400278642516484,1069.4849658546,1066.56457532967,79.9999999999992,2.39226971758439e-12
1.19461375649699e-05,242.82573910076-148.184053209689i,241.220444681465-147.879638688581i,238.010298182929-147.270893781088i,237.207857330254-147.118725728686i,-13.0505537295036+7.96408805829717i,0.000241220444681088-0.000147879638688352i,6.5236002689321-3.98101970741933i,6.52359946649125-3.98101955525128i,-0.00311277363553865+0.00190091598788068i,-0.0400278452354321,1069.48618785327,1066.56578779836,79.9999999999988,3.64857790046623e-12
1.53509231427478e-05,242.825738070337-148.184054651372i,241.220359154606-147.8796241169i,238.010153608338-147.270868031724i,237.207725480019-147.118702397162i,-13.0512406921889+7.96450717076816i,0.000241220359154229-0.000147879624116671i,6.52349683996314-3.98095653722004i,6.52349603753501-3.98095638505441i,-0.00400659433156433+0.00244636886959622i,-0.0400278224497541,1069.46870488805,1066.54839745525,79.9999999999979,6.24970140419904e-12
2.17802344091145e-05,242.825735563809-148.184058156995i,241.220151165951-147.879588642951i,238.009742286195-147.270793971946i,237.207315232206-147.118628534254i,-13.0529111540435+7.96552671577363i,0.000241220151165575-0.000147879588642722i,6.52348808335077-3.98095126735915i,6.52348728092372-3.98095111519371i,-0.00569456961788913+0.00347645363212646i,-0.040027767032804,1069.46578571649,1066.54548609428,79.9999999999956,1.30712272516826e-11
3.67792740258843e-05,242.825729567291-148.184066542614i,241.219653630321-147.879503753155i,238.008746161517-147.270614405718i,237.206315582588-147.118448267513i,-13.0569070055269+7.96796587043788i,0.000241219653629944-0.000147879503752927i,6.52351663417529-3.98096903590632i,6.52351583174472-3.98096888374018i,-0.00963331995324729+0.00588007128762124i,-0.0400276344638433,1069.46688525596,1066.54655993498,79.9999999999871,3.86953900233616e-11
7.94153417118847e-05,242.825712727353-148.184090092104i,241.218256395958-147.879265364217i,238.005966139753-147.270113452558i,237.20353436441-147.117947001442i,-13.0681286230476+7.97481570487462i,0.000241218256395581-0.000147879265363988i,6.52352607667501-3.98097572475076i,6.52352527424324-3.98097557258431i,-0.0208360538729344+0.012716528274187i,-0.040027262171621,1069.45843657641,1066.53810243377,79.9999999999381,1.85814837034252e-10
0.000203714095758341,242.825663638357-148.184158739935i,241.214183398402-147.878570457737i,237.997869426521-147.268654535953i,237.195437747842-147.116487856891i,-13.1008401405278+7.994783199566i,0.000241214183398025-0.000147878570457508i,6.52352447793907-3.98097740151897i,6.52352367550739-3.98097724935229i,-0.0535507728979691+0.0326806701242761i,-0.0400261769365284,1069.42905628049,1066.50872251664,79.9999999995857,1.24292580433052e-09
0.000523093114918821,242.825536953989-148.184335899597i,241.203672196141-147.876777099664i,237.97697521579-147.264889677178i,237.174544292392-147.11272250653i,-13.1852588598486+8.04631348439063i,0.000241203672195766-0.000147876777099436i,6.52351624238843-3.98097921268002i,6.5235154399575-3.98097906051285i,-0.137985973830517+0.0842073344206537i,-0.0400233763430815,1069.35256384857,1066.43223474492,79.9999999972445,8.26641435369167e-09
0.00106524007715309,242.825320036503-148.184639242965i,241.185674267078-147.873706363452i,237.941199300809-147.258443262435i,237.138769891216-147.106275292137i,-13.3298056698206+8.13454714384839i,0.000241185674266704-0.000147873706363225i,6.5235003486562-3.98098121744643i,6.52349954622679-3.98098106527846i,-0.282564589263376+0.172436987417128i,-0.040018581252603,1069.22129666833,1066.30097714988,79.9999999885049,3.44854054124561e-08
0.00150979343275372,242.825140370277-148.184890491804i,241.170767183252-147.87116293629i,237.911565377989-147.253103467224i,237.109136258506-147.100934650756i,-13.4495288337805+8.20762847342658i,0.000241170767182879-0.000147871162936063i,6.52349501557594-3.98098766866061i,6.52349421314682-3.98098751649179i,-0.402298434290575+0.245505417111238i,-0.0400146098858829,1069.1138499831,1066.19353138777,79.9999999768334,6.94999676878382e-08
0.00195434678835435,242.824959072149-148.185144021503i,241.155724752829-147.868596381143i,237.881660951777-147.247714843712i,237.079231401363-147.09554503534i,-13.5703388847274+8.28137363820054i,0.000241155724752457-0.000147868596380917i,6.52349551462974-3.98099777589632i,6.5234947122002-3.98099762372651i,-0.523107502172745+0.319230369981319i,-0.0400106026883342,1069.00638676511,1066.08606383286,79.9999999610612,1.16816389367022e-07
0.00239890014395498,242.824776160119-148.185399806966i,241.14054846596-147.86600695439i,237.85149165571-147.242278439517i,237.049062288939-147.090107748385i,-13.6922238621369+8.35577531440149i,0.000241140548465589-0.000147866006954165i,6.52349099295816-3.98100489891962i,6.52349019052879-3.98100474674893i,-0.645001538101506+0.393617802725989i,-0.0400065600634884,1068.89714763675,1065.97682483104,79.9999999411513,1.76546195979137e-07
0.00284345349955561,242.824591603636-148.185657890833i,241.125235791488-147.863394221762i,237.821051158715-147.236793095293i,237.018621940507-147.08462150646i,-13.8152040862124+8.43084593165249i,0.000241125235791118-0.000147863394221538i,6.52348672912431-3.98101226854225i,6.52348592669509-3.98101211637066i,-0.76799030515716+0.468673683345364i,-0.0400024813430792,1068.78697541672,1065.86665247129,79.9999999170663,2.48801127191091e-07
0.00328800685515624,242.82440538876-148.185918292567i,241.109785574137-147.860757985275i,237.790337232577-147.231258408512i,236.98790816205-147.079085913493i,-13.9392888323137+8.50659116115973i,0.000241109785573769-0.000147860757985052i,6.52348244500324-3.98101971538218i,6.52348164257417-3.98101956320968i,-0.892083634950717+0.544404021809883i,-0.0399983662257324,1068.67581648647,1065.7554933839,79.9999998887688,3.33693704847754e-07
0.00373256021075687,242.82421750064-148.186181032904i,241.094196583118-147.85809803397i,237.759347434876-147.225673937196i,236.956918513303-147.07350052784i,-14.0644879819757+8.58301704512236i,0.000241094196582751-0.000147858098033747i,6.52347812283888-3.98102722937647i,6.52347732040996-3.98102707720306i,-1.01729144453026+0.620814880444795i,-0.0399942143900804,1068.56365914957,1065.64333588807,79.9999998562209,4.3133742942351e-07
0.0041771135663575,242.824027924229-148.18644613285i,241.078467571514-147.85541415411i,237.728079286231-147.220039232599i,236.925650514585-147.067864900625i,-14.1908115461464+8.66012970501925i,0.000241078467571148-0.000147855414153888i,6.52347376480784-3.98103481266963i,6.52347296237907-3.9810346604953i,-1.14362374049193+0.69791237644018i,-0.039990025510596,1068.45049484472,1065.5301714202,79.9999998193844,5.41846826946071e-07
0.00462166692195812,242.823836644351-148.186713613593i,241.062597281785-147.852706130125i,237.696530286763-147.214353842248i,236.894101666035-147.062178579301i,-14.3182696210401+8.73793531459039i,0.00024106259728142-0.000147852706129904i,6.52346937053669-3.98104246585275i,6.52346856810807-3.98104231367749i,-1.27109061979808+0.775702682354012i,-0.0399857992590603,1068.3363145188,1065.41599092719,79.9999997782209,6.65337458365608e-07
0.00518168668535157,242.823593231916-148.187053993245i,241.042401691746-147.84926000486i,237.656382900014-147.20711884286i,236.853954470826-147.054942395114i,-14.4804650255014+8.83694659082169i,0.000241042401691383-0.000147849260004639i,6.52346378276966-3.98105220736228i,6.52346298034123-3.98105205518583i,-1.43329721998883+0.874694479013567i,-0.0399804215485948,1068.19101600054,1065.27069219258,79.9999997201415,8.39575611460453e-07
0.00574170644874502,242.82334706085-148.187398228328i,241.021977316455-147.845774778223i,237.615780704575-147.199801758245i,236.813352468533-147.047624112171i,-14.6444976437888+8.93708004835173i,0.000241021977316094-0.000147845774778004i,6.52345813629693-3.98106206204032i,6.52345733386869-3.98106190986267i,-1.59734115164584+0.974808230673964i,-0.0399749833345938,1068.0440721347,1065.12374810383,79.9999996550548,1.03483556868045e-06
0.00630172621213847,242.823098100049-148.187746362259i,241.001321578623-147.842250008318i,237.574718577006-147.192401660884i,236.772290535732-147.0402228028i,-14.8103881674406+9.03834834087956i,0.000241001321578263-0.0001478422500081i,6.52345243045709-3.98107203116188i,6.52345162802905-3.98107187898302i,-1.76324310763287+1.07605658848465i,-0.0399694839450229,1067.89546438401,1064.97514012356,79.999999582882,1.25135416779715e-06
0.00698729170636966,242.822789479181-148.188177918685i,240.975716109296-147.837880509749i,237.523816737782-147.183228102634i,236.721388937176-147.031047741958i,-15.0160307095345+9.16388430291053i,0.000240975716108938-0.000147837880509532i,6.52344536359402-3.98108439301794i,6.52344456116623-3.98108424083758i,-1.96889980905812+1.2015678311745i,-0.0399626673339422,1067.71124667732,1064.79092212664,79.9999994847555,1.54573338937719e-06
0.00767285720060085,242.822476571062-148.188615466673i,240.949755090554-147.833450237627i,237.472208091927-147.173926963669i,236.669780534483-147.021745079374i,-15.2245283951413+9.29116427985091i,0.000240949755090198-0.000147833450237411i,6.5234382054975-3.98109693074712i,6.52343740306994-3.98109677856524i,-2.17741183681881+1.32882273708831i,-0.0399557567436206,1067.5244719659,1064.60414711477,79.9999993757393,1.87278219419339e-06
0.00835842269483204,242.822159316374-148.189059089026i,240.923433607316-147.828958349019i,237.419882868665-147.16449647474i,236.617455556911-147.012313045509i,-15.4359206838672+9.42021240496725i,0.000240923433606962-0.000147828958348804i,6.52343095490615-3.981109646781i,6.52343015247884-3.98110949459757i,-2.38881865304864+1.45784543463034i,-0.039948750893789,1067.33510489745,1064.4147797355,79.9999992556826,2.23295225311301e-06
0.00904398818906323,242.82183765463-148.189508870177i,240.896746647651-147.824403984329i,237.36683110469-147.154934831627i,236.564404041188-147.002749835847i,-15.650247812676+9.5510532875318i,0.000240896746647299-0.000147824403984115i,6.52342361053375-3.98112254359905i,6.52342280810668-3.98112239141406i,-2.60316049728895+1.58866052811471i,-0.039941648479314,1067.14310942298,1064.22278393969,79.999999124432,2.62670413815645e-06
0.00990489469616218,242.821427380027-148.190082553763i,240.862708077001-147.818594847948i,237.299164865175-147.142738879289i,236.496738117108-146.990551885183i,-15.9236163437049+9.7179389956418i,0.000240862708076652-0.000147818594847736i,6.52341425275297-3.9811389991714i,6.52341345032622-3.98113884698441i,-2.87654777791767+1.75551333089114i,-0.0399325905624466,1066.89822522255,1063.9778993206,79.9999989434982,3.1695054484237e-06
0.0107658012032611,242.821009935267-148.190666257165i,240.828074903008-147.812684056765i,237.230316597404-147.130329527212i,236.427890168943-146.978140499616i,-16.2017596072326+9.88774148169114i,0.000240828074902662-0.000147812684056554i,6.52340474239667-3.98115574886754i,6.52340393997024-3.98115559667851i,-3.15471009679082+1.92528232346103i,-0.0399233756147197,1066.6490647809,1063.72873844319,79.9999987443526,3.76694211885781e-06
0.0116267077103601,242.820585195659-148.191260154414i,240.792836794808-147.806669838306i,237.160265764485-147.117703055198i,236.357839659871-146.965511958336i,-16.4847605397146+10.0605114770279i,0.000240792836794464-0.000147806669838097i,6.52339507681358-3.98117279779837i,6.52339427438748-3.98117264560728i,-3.43773039567674+2.09801822695243i,-0.0399140009501336,1066.39555379089,1063.47522699999,79.9999985266788,4.4199635167496e-06
0.012487614217459,242.820153033487-148.191864423757i,240.756983171276-147.800550377005i,237.088991332034-147.104855652616i,236.286565555583-146.952662450087i,-16.7727040861465+10.2363009432922i,0.000240756983170935-0.000147800550376798i,6.52338525328822-3.98119015119865i,6.52338445086244-3.98118999900545i,-3.72569362501263+2.27377299253774i,-0.0399044638186834,1066.13761614503,1063.21728888324,79.9999982901527,5.12954201030796e-06
0.0135409684412169,242.819613964066-148.192618166486i,240.712260574539-147.792916898644i,237.000086018156-147.08882970026i,236.197660649216-146.936633870843i,-17.1318741975074+10.4555770964287i,0.000240712260574202-0.000147792916898439i,6.52337301460785-3.98121180634226i,6.52337221218248-3.98121165414643i,-4.08488825845654+2.49300584302307i,-0.0398925693381015,1065.81587548716,1062.89554762463,79.9999979745894,6.07623162155612e-06
0.0145943226649748,242.81906334459-148.193388048158i,240.666580225888-147.785119637615i,236.909276763834-147.072459930361i,236.106851809122-146.920261417417i,-17.4987350177127+10.6795517946086i,0.000240666580225554-0.000147785119637413i,6.52336053016535-3.98123393524786i,6.5233597277404-3.98123378304935i,-4.45177409322675+2.71693629119176i,-0.0398804222119088,1065.48724684317,1062.56691835233,79.9999976296915,7.11092541077133e-06
0.0156476768887327,242.818500928618-148.19417441266i,240.619921710497-147.777155089436i,236.816522986141-147.055738987654i,236.014098452517-146.903537733333i,-17.8734504309965+10.9083253044293i,0.000240619921710167-0.000147777155089236i,6.52334779472145-3.98125654801534i,6.52334699229692-3.98125639581408i,-4.82651502405646+2.94566458344481i,-0.039868017145092,1065.15158337154,1062.23125422422,79.9999972548335,8.23549945812414e-06
0.0167010311124905,242.817926462969-148.194977613271i,240.572264055814-147.769019653423i,236.721782993445-147.038659315011i,235.919358887914-146.886455260224i,-18.2561887972922+11.1420006357211i,0.000240572264055487-0.000147769019653224i,6.52333480289369-3.98127965502058i,6.52333400046959-3.98127950281652i,-5.20927942166485+3.17929370886438i,-0.0398553487010829,1064.80873421827,1061.88840438571,79.999996849373,9.45188110678704e-06
0.0177543853362484,242.817339689083-148.195798010754i,240.523585844635-147.760709651941i,236.625014210197-147.021213193868i,235.822590539917-146.86900627826i,-18.6471220439235+11.3806829875205i,0.000240523585844312-0.000147760709651745i,6.52332154918547-3.9813032668595i,6.5233207467618-3.98130311465258i,-5.60023922439035+3.41792884529872i,-0.0398424113321501,1064.45854533005,1061.53821478286,79.9999964126538,1.07620385737242e-05
0.0190587052842142,242.816595630542-148.196838298032i,240.461860222608-147.75017177885i,236.502308116226-146.999089905297i,235.699884995063-146.846879361533i,-19.1428369050689+11.6833446914891i,0.00024046186022229-0.000147750171778657i,6.52330476574335-3.98133322139853i,6.52330396332023-3.98133306918799i,-6.09598771414506+3.7205306507308i,-0.0398260097411459,1064.01449689959,1061.09416542577,79.9999958274835,1.25175493840799e-05
0.0203630252321799,242.815831779404-148.197906237335i,240.398493549429-147.739353150887i,236.376339735387-146.976377260882i,235.573917174849-146.824162991912i,-19.6517289180036+11.994058133631i,0.000240398493549116-0.000147739353150697i,6.52328756119524-3.98136398771434i,6.52328675877268-3.98136383550007i,-6.60491419954213+4.03118257106348i,-0.039809176085087,1063.55864611395,1060.63831366623,79.9999951920492,1.44238523474938e-05
