Time,V_sec,V_PV,V_L1,V_L2,I_sec,I_PV,I_L1,I_L2,I_battery,P_PV,P_L1,P_L2,battery_soc,battery_ah
8.43845706414316e-06,242.845317476848-148.156667239379i,242.845198017596-148.156644600752i,242.845048688487-148.156616301497i,242.84501881861-148.156610640878i,-0.000971215504631605+0.00059252591460681i,0.000242845198017597-0.000148156644600753i,0.000242845048688485-0.0001481566163015i,0.000242845018818611-0.000148156610640877i,-0.000242680239106907+0.000148056043063676i,-0.0404620907697796,0.0404620503132114,0.0404620422208019,80,1.60360423878999e-16
1.13452276034621e-05,242.845317476933-148.15666723926i,242.845198024666-148.156644601956i,242.845048702542-148.156616304026i,242.845018832664-148.156610643406i,-0.000971158719100433+0.000592491270495517i,0.000242845198024666-0.000148156644601957i,0.000242845048702539-0.000148156616304028i,0.000242845018832665-0.000148156610643405i,-0.000242623453540556+0.000148021398946122i,-0.0404620907716749,0.040462050316999,0.0404620422245895,80,2.89615930573444e-16
1.58011322493544e-05,242.845317477063-148.156667239077i,242.845198035503-148.156644603802i,242.845048724085-148.156616307901i,242.845018854207-148.156610647281i,-0.000971071676737591+0.000592438167086192i,0.000242845198035503-0.000148156644603804i,0.000242845048724082-0.000148156616307903i,0.000242845018854208-0.00014815661064728i,-0.000242536411123791+0.000147968295527201i,-0.0404620907745801,0.0404620503228047,0.0404620422303952,80,5.6148595613546e-16
2.38497370291063e-05,242.845317477299-148.156667238747i,242.845198055075-148.156644607137i,242.845048762992-148.1566163149i,242.845018893115-148.15661065428i,-0.000970914473759925+0.000592342259601637i,0.000242845198055075-0.000148156644607138i,0.00024284504876299-0.000148156616314902i,0.000242845018893116-0.000148156610654279i,-0.000242379208048738+0.000147872388025314i,-0.040462090779827,0.0404620503332901,0.0404620422408806,80,1.27871277643999e-15
4.29639596942997e-05,242.845317477859-148.156667237964i,242.845198101542-148.156644615053i,242.845048855367-148.156616331516i,242.845018985489-148.156610670896i,-0.000970541242362109+0.000592114555997974i,0.000242845198101542-0.000148156644615055i,0.000242845048855364-0.000148156616331518i,0.000242845018985491-0.000148156610670895i,-0.000242005976419706+0.000147644684380501i,-0.0404620907922843,0.0404620503581847,0.0404620422657751,80,4.14838640737618e-15
9.78616396016306e-05,242.845317479466-148.156667235716i,242.8451982349-148.156644637774i,242.845049120477-148.156616379204i,242.845019250599-148.156610718585i,-0.000969470087328675+0.000591461058294901i,0.0002428451982349-0.000148156644637775i,0.000242845049120475-0.000148156616379207i,0.000242845019250601-0.000148156610718584i,-0.000240934820722693+0.000146991186559331i,-0.0404620908280359,0.0404620504296307,0.0404620423372212,80,2.15115661444393e-14
0.000211718738864506,242.845317482792-148.156667231062i,242.845198511015-148.156644684815i,242.84504966938-148.156616477942i,242.845019799502-148.156610817322i,-0.000967252290754929+0.000590108009556397i,0.000242845198511015-0.000148156644684816i,0.000242845049669378-0.000148156616477944i,0.000242845019799504-0.000148156610817321i,-0.000238717022775025+0.000145638137576311i,-0.0404620909020586,0.0404620505775578,0.0404620424851482,80,1.00594473803467e-13
0.000410551326336015,242.845317488583-148.156667222959i,242.845198991691-148.156644766708i,242.845050624942-148.15661664983i,242.845020755063-148.15661098921i,-0.000963391428224667+0.000587752547726714i,0.000242845198991692-0.000148156644766709i,0.000242845050624939-0.000148156616649832i,0.000242845020755065-0.000148156610989209i,-0.000234856157852966+0.00014328267532096i,-0.0404620910309214,0.0404620508350774,0.0404620427426678,79.9999999999999,3.77703297518793e-13
0.0007777930853466,242.845317499219-148.156667208079i,242.845199874462-148.156644917105i,242.845052379848-148.156616965505i,242.845022509969-148.156611304885i,-0.000956300881042705+0.000583426697452572i,0.000242845199874463-0.000148156644917106i,0.000242845052379845-0.000148156616965507i,0.000242845022509971-0.000148156611304884i,-0.000227765606278421+0.000138956824265071i,-0.0404620912675804,0.0404620513080169,0.0404620432156072,79.9999999999995,1.35193823569739e-12
0.00153832212218963,242.845317520996-148.156667177609i,242.84520168206-148.156645225064i,242.845055973264-148.156617611893i,242.845026103385-148.156611951274i,-0.000941781990014443+0.000574568911572942i,0.00024284520168206-0.000148156645225066i,0.000242845055973262-0.000148156617611896i,0.000242845026103387-0.000148156611951273i,-0.000213246706255728+0.000130099036784703i,-0.040462091752173,0.0404620522764272,0.0404620441840173,79.9999999999983,5.25775735919773e-12
0.0031449187398226,242.845317565926-148.156667114746i,242.845205411339-148.15664586042i,242.845063386892-148.156618945467i,242.845033517013-148.156613284848i,-0.000911827863012828+0.000556294289741628i,0.000242845205411339-0.000148156645860421i,0.00024284506338689-0.00014815661894547i,0.000242845033517014-0.000148156613284847i,-0.000183292560697578+0.000111824411650886i,-0.0404620927519428,0.0404620542743679,0.0404620461819576,79.9999999999928,2.17058520325446e-11
0.00638646939861669,242.84531765232-148.156666993869i,242.845212582271-148.156647082128i,242.84507764236-148.156621509761i,242.845047772479-148.156615849142i,-0.000854229867995681+0.000521154504988465i,0.000242845212582272-0.000148156647082129i,0.000242845077642358-0.000148156621509763i,0.000242845047772481-0.000148156615849141i,-0.000125694529998565+7.66846205474274e-05i,-0.0404620946743735,0.0404620581161552,0.0404620500237441,79.9999999999709,8.73658473116582e-11
0.011041937615601,242.845317767032-148.156666833371i,242.845222103655-148.156648704281i,242.845096570411-148.156624914565i,242.845066700528-148.156619253947i,-0.000777752702794636+0.000474496785122219i,0.000242845222103655-0.000148156648704282i,0.000242845096570409-0.000148156624914568i,0.00024284506670053-0.000148156619253946i,-4.92173174200366e-05+3.00268922494188e-05i,-0.0404620972269286,0.0404620632171837,0.0404620551247716,79.9999999999156,2.53090453967433e-10
0.0156974058325854,242.845317871479-148.156666687236i,242.84523077299-148.156650181271i,242.845113804633-148.156628014681i,242.845083934749-148.156622354063i,-0.000708119309233907+0.000432014361095445i,0.00024284523077299-0.000148156650181272i,0.000242845113804631-0.000148156628014684i,0.00024284508393475-0.000148156622354062i,2.04161192784709e-05-1.24555394545776e-05i,-0.0404620995510613,0.0404620678617329,0.0404620597693199,79.9999999998343,4.97097429451762e-10
0.0203528740495697,242.845317966567-148.156666554195i,242.84523866557-148.156651525926i,242.845129494702-148.156630837033i,242.845099624815-148.156625176415i,-0.000644724934873927+0.000393338281308579i,0.00024284523866557-0.000148156651525927i,0.000242845129494699-0.000148156630837035i,0.000242845099624817-0.000148156625176414i,8.38105329111657e-05-5.11316262308023e-05i,-0.0404621016669562,0.0404620720901396,0.0404620639977257,79.9999999997292,8.12469322859827e-10
0.025008342266554,242.845318053139-148.156666433069i,242.845245851233-148.156652750144i,242.845143779454-148.156633406594i,242.845113909566-148.156627745976i,-0.000587008620407695+0.000358126311787041i,0.000242845245851233-0.000148156652750145i,0.000242845143779452-0.000148156633406597i,0.000242845113909568-0.000148156627745975i,0.000141526883132563-8.63436021156804e-05i,-0.0404621035933363,0.0404620759398197,0.0404620678474051,79.9999999996024,1.19278961034131e-09
0.0296638104835384,242.845318131959-148.156666322789i,242.845252393519-148.15665386475i,242.845156785205-148.156635746087i,242.845126915315-148.156630085469i,-0.000534460002206618+0.000326067086324411i,0.00024284525239352-0.000148156653864751i,0.000242845156785202-0.000148156635746089i,0.000242845126915317-0.000148156630085468i,0.000194075533887427-0.000118402833371903i,-0.0404621053472358,0.0404620794448145,0.0404620713523992,79.9999999994559,1.63222050590163e-09
0.0343192787005227,242.845318203723-148.156666222381i,242.845258350123-148.156654879573i,242.845168626647-148.156637876142i,242.845138756756-148.156632215525i,-0.00048661567281029+0.000296877886063737i,0.000242845258350124-0.000148156654879574i,0.000242845168626644-0.000148156637876144i,0.000242845138756757-0.000148156632215524i,0.000241919892923241-0.00014759203890751i,-0.0404621069441217,0.0404620826360332,0.0404620745436172,79.9999999992915,2.12546133091925e-09
0.0389747469175071,242.845318269063-148.156666130962i,242.845263773499-148.156655803551i,242.845179408055-148.156639815517i,242.845149538164-148.1566341549i,-0.000443054315925264+0.000270301671422989i,0.000242845263773499-0.000148156655803552i,0.000242845179408053-0.000148156639815519i,0.000242845149538165-0.000148156634154899i,0.000285481276794459-0.000174168258350986i,-0.0404621083980561,0.0404620855415776,0.040462077449161,79.9999999991108,2.66769286590553e-09
0.0436302151344914,242.845318328554-148.156666047726i,242.845268711381-148.156656644815i,242.845189224328-148.156641581282i,242.845159354435-148.156635920665i,-0.000403392508740715+0.000246104521141968i,0.000242845268711381-0.000148156656644816i,0.000242845189224326-0.000148156641581284i,0.000242845159354437-0.000148156635920664i,0.000325143108549435-0.000198365413004801i,-0.0404621097218364,0.040462088187022,0.0404620800946049,79.9999999989152,3.25452933535852e-09
0.0482856833514758,242.845318382719-148.156665971941i,242.84527320723-148.156657410771i,242.84519816186-148.156643188978i,242.845168291966-148.156637528361i,-0.000367281179491808+0.000224073471087425i,0.000242845273207231-0.000148156657410772i,0.000242845198161857-0.00014815664318898i,0.000242845168291968-0.00014815663752836i,0.000361254460169254-0.000220396467040691i,-0.0404621109271135,0.0404620905956494,0.0404620825032318,79.999999998706,3.88197788765742e-09
0.0529411515684601,242.845318432036-148.156665902941i,242.845277300616-148.156658108159i,242.845206299313-148.156644652754i,242.845176429418-148.156638992137i,-0.00033440250048777+0.000204014618729599i,0.000242845277300616-0.00014815665810816i,0.00024284520629931-0.000148156644652756i,0.000242845176429419-0.000148156638992136i,0.000394133159541581-0.000240455323023458i,-0.0404621120244954,0.0404620927886589,0.0404620846962409,79.9999999984846,4.5464030560134e-09
0.0575966197854444,242.845318476937-148.156665840118i,242.845281027565-148.156658743117i,242.845213708308-148.156645985494i,242.845183838413-148.156640324878i,-0.000304467090535947+0.00018575141637729i,0.000242845281027565-0.000148156658743118i,0.000242845213708306-0.000148156645985497i,0.000242845183838414-0.000148156640324877i,0.000424068588038344-0.000258718528676207i,-0.0404621130236408,0.0404620947853523,0.0404620866929339,79.9999999982519,5.2444947584416e-09
0.0622520880024288,242.845318517819-148.156665782918i,242.845284420881-148.156659321234i,242.845220454057-148.156647198929i,242.845190584161-148.156641538313i,-0.000277211471430556+0.000169123119414554i,0.000242845284420881-0.000148156659321236i,0.000242845220454054-0.000148156647198931i,0.000242845190584162-0.000148156641538312i,0.000451324224028548-0.000275346828643929i,-0.0404621139333435,0.0404620966033036,0.0404620885108848,79.9999999980089,5.97323920384846e-09
0.0669075562194131,242.845318555042-148.156665730839i,242.84528751043-148.156659847599i,242.845226595933-148.156648303738i,242.845196726036-148.156642643122i,-0.000252395750732672+0.000153983372594786i,0.00024284528751043-0.0001481566598476i,0.00024284522659593-0.000148156648303741i,0.000242845196726037-0.000148156642643121i,0.000476139960099732-0.00029048657819968i,-0.0404621147616105,0.0404620982585136,0.0404620901660945,79.9999999977567,6.72989238654766e-09
0.0725149625089196,242.845318595507-148.156665674223i,242.845290869144-148.156660419822i,242.845233272893-148.156649504799i,242.845203402996-148.156643844183i,-0.000225418063413637+0.000137524638216882i,0.000242845290869144-0.000148156660419823i,0.000242845233272891-0.000148156649504802i,0.000242845203402997-0.000148156643844182i,0.000503117664131401-0.000306945315551929i,-0.0404621156620368,0.0404621000579268,0.0404620919655074,79.9999999974418,7.6745762039277e-09
0.078122368798426,242.845318631648-148.156665623657i,242.84529386892-148.156660930892i,242.845239236304-148.156650577506i,242.845209366405-148.15664491689i,-0.000201323416619722+0.000122824809191187i,0.00024284529386892-0.000148156660930893i,0.000242845239236301-0.000148156650577508i,0.000242845209366407-0.000148156644916889i,0.000527212325851912-0.000321645147234108i,-0.0404621164662367,0.0404621016650412,0.0404620935726214,79.9999999971159,8.65223763229105e-09
0.0837297750879325,242.845318663924-148.156665578498i,242.84529654792-148.156661387312i,242.845244562028-148.156651535504i,242.845214692129-148.156645874889i,-0.000179805285241074+0.000109696878550387i,0.00024284529654792-0.000148156661387313i,0.000242845244562025-0.000148156651535507i,0.00024284521469213-0.000148156645874888i,0.000548730470561008-0.000334773080247325i,-0.0404621171844411,0.0404621031003019,0.0404620950078818,79.9999999967802,9.65937048926205e-09
0.089337181377439,242.845318692749-148.156665538167i,242.845298940505-148.156661794935i,242.845249318372-148.156652391082i,242.845219448472-148.156646730466i,-0.000160587685639755+9.79724722810737e-05i,0.000242845298940506-0.000148156661794936i,0.000242845249318369-0.000148156652391085i,0.000242845219448474-0.000148156646730466i,0.0005679480820676-0.000346497488635418i,-0.0404621178258612,0.040462104382117,0.0404620962896966,79.9999999964357,1.06928179405876e-08
0.0949445876669454,242.845318718494-148.156665502148i,242.845301077347-148.156662158988i,242.845253566309-148.156653155207i,242.845223696409-148.156647494591i,-0.000143424259430313+8.75012903499995e-05i,0.000242845301077347-0.000148156662158989i,0.000242845253566307-0.00014815665315521i,0.000242845223696411-0.000148156647494591i,0.000585111518909757-0.000356968672458794i,-0.0404621183987199,0.0404621055269185,0.040462097434498,79.9999999960834,1.17497620199752e-08
0.100551993956452,242.845318741486-148.156665469978i,242.8453029858-148.15666248413i,242.845257360223-148.156653837662i,242.845227490323-148.156648177046i,-0.00012809527720354+7.81492787149122e-05i,0.0002428453029858-0.000148156662484131i,0.00024284525736022-0.000148156653837664i,0.000242845227490324-0.000148156648177045i,0.000600440510632811-0.000366320685783933i,-0.0404621189103508,0.0404621065493626,0.0404620984569419,79.9999999957241,1.2827689356236e-08
0.107506561685021,242.845318766649-148.156665434772i,242.845305074346-148.156662839954i,242.845261512151-148.156654584516i,242.84523164225-148.156648923901i,-0.000111319769170901+6.79147606052053e-05i,0.000242845305074346-0.000148156662839955i,0.000242845261512148-0.000148156654584519i,0.000242845231642252-0.0001481566489239i,0.000617216029057851-0.000376555205743173i,-0.040462119470262,0.0404621076682901,0.0404620995758691,79.99999999527,1.41901641769683e-08
0.114461129413591,242.845318788517-148.156665404175i,242.845306889453-148.156663149193i,242.845265120497-148.156655233591i,242.845235250596-148.156649572975i,-9.6740554447198e-05+5.90201723322566e-05i,0.000242845306889453-0.000148156663149194i,0.000242845265120495-0.000148156655233593i,0.000242845235250598-0.000148156649572974i,0.000631795252813354-0.00038544979562351i,-0.0404621199568682,0.0404621086407247,0.0404621005483035,79.9999999948074,1.55777612620331e-08
0.121415697142161,242.845318807519-148.156665377589i,242.845308466698-148.156663417908i,242.845268255985-148.156655797607i,242.845238386084-148.156650136991i,-8.40718854512325e-05+5.1291183030814e-05i,0.000242845308466699-0.000148156663417909i,0.000242845268255983-0.000148156655797609i,0.000242845238386085-0.00014815665013699i,0.00064446392965754-0.000393178786321699i,-0.0404621203797067,0.0404621094857258,0.0404621013933044,79.9999999943376,1.6987212092488e-08
0.12837026487073,242.845318824032-148.156665354485i,242.845309837313-148.156663651419i,242.845270980701-148.156656287732i,242.845241110799-148.156650627117i,-7.30629038108875e-05+4.45747472865286e-05i,0.000242845309837313-0.00014815666365142i,0.000242845270980699-0.000148156656287735i,0.000242845241110801-0.000148156650627116i,0.000655472918117932-0.000399895223279747i,-0.0404621207471502,0.0404621102200256,0.0404621021276041,79.9999999938615,1.84156472290285e-08
0.1353248325993,242.845318838382-148.156665334407i,242.845311028423-148.156663854347i,242.845273348569-148.156656713668i,242.845243478667-148.156651053052i,-6.34957358214266e-05+3.87379431997988e-05i,0.000242845311028423-0.000148156663854348i,0.000242845273348567-0.00014815665671367i,0.000242845243478669-0.000148156651053051i,0.000665040092034238-0.000405732028421276i,-0.0404621210664708,0.0404621108581563,0.0404621027657347,79.9999999933798,1.98605745269192e-08
0.143974632241213,242.845318853665-148.156665313024i,242.845312296957-148.156664070467i,242.845275870354-148.15665716729i,242.845246000452-148.156651506675i,-5.33066803737583e-05+3.25217337093327e-05i,0.000242845312296957-0.000148156664070468i,0.000242845275870352-0.000148156657167292i,0.000242845246000454-0.000148156651506674i,0.00067522915379401-0.000411948239035106i,-0.0404621214065479,0.040462111537767,0.0404621034453453,79.9999999927742,2.16772764380567e-08
0.152624431883127,242.845318866497-148.156665295071i,242.845313362009-148.156664251919i,242.845277987626-148.156657548148i,242.845248117723-148.156651887532i,-4.47520265414426e-05+2.73026512739744e-05i,0.000242845313362009-0.00014815666425192i,0.000242845277987623-0.00014815665754815i,0.000242845248117725-0.000148156651887532i,0.00068378381292592-0.000417167322413632i,-0.0404621216920741,0.040462112108363,0.0404621040159411,79.9999999921625,2.35126734247489e-08
0.16127423152504,242.845318877268-148.156665280001i,242.845314256003-148.156664404228i,242.845279764844-148.156657867836i,242.845249894941-148.156652207221i,-3.75713302665609e-05+2.29218023788021e-05i,0.000242845314256003-0.00014815666440423i,0.000242845279764841-0.000148156657867838i,0.000242845249894943-0.00014815665220722i,0.000690964513649232-0.00042154817210049i,-0.0404621219317421,0.040462112587316,0.040462104494894,79.9999999915454,2.53637864019899e-08
0.169924031166954,242.845318886309-148.156665267351i,242.845315006472-148.156664532085i,242.845281256739-148.1566581362i,242.845251386836-148.156652475585i,-3.15434550071566e-05+1.92442745106932e-05i,0.000242845315006472-0.000148156664532087i,0.000242845281256737-0.000148156658136203i,0.000242845251386838-0.000148156652475584i,0.000696992392642896-0.000425225700633185i,-0.0404621221329328,0.0404621129893757,0.0404621048969536,79.999999990924,2.72280859031397e-08
0.180629114600544,242.845318895542-148.156665254433i,242.845315772823-148.156664662648i,242.845282780208-148.156658410244i,242.845252910305-148.156652749629i,-2.53880099299475e-05+1.54889179659267e-05i,0.000242845315772823-0.000148156664662649i,0.000242845282780205-0.000148156658410246i,0.000242845252910307-0.000148156652749628i,0.000703147841533393-0.000428981057856601i,-0.0404621223383812,0.0404621133999443,0.0404621053075222,79.9999999901499,2.95502866485948e-08
0.191334198034135,242.845318902974-148.156665244034i,242.845316389688-148.156664767743i,242.845284006506-148.156658630832i,242.845254136603-148.156652970217i,-2.04332584717489e-05+1.24660888969249e-05i,0.000242845316389688-0.000148156664767744i,0.000242845284006503-0.000148156658630835i,0.000242845254136604-0.000148156652970216i,0.000708102596061053-0.000432003887471875i,-0.0404621225037545,0.0404621137304266,0.0404621056380044,79.9999999893713,3.18862215079297e-08
0.202039281467726,242.845318908954-148.156665235668i,242.845316886035-148.156664852306i,242.845284993221-148.156658808324i,242.845255123318-148.156653147709i,-1.64465214272742e-05+1.00338327629928e-05i,0.000242845316886035-0.000148156664852307i,0.000242845284993218-0.000148156658808326i,0.000242845255123319-0.000148156653147708i,0.000712089335575305-0.000434436144045353i,-0.0404621226368187,0.0404621139963422,0.04046210590392,79.9999999885889,3.4233228983945e-08
0.215065200647031,242.845318914701-148.156665227627i,242.845317363044-148.156664933573i,242.845285941492-148.1566589789i,242.845256071589-148.156653318285i,-1.26151127769956e-05+7.69634045141073e-06i,0.000242845317363044-0.000148156664933575i,0.00024284528594149-0.000148156658978903i,0.00024284525607159-0.000148156653318284i,0.000715920746599135-0.000436773636779355i,-0.0404621227646985,0.0404621142518974,0.0404621061594751,79.9999999876331,3.71007250767299e-08
0.228091119826337,242.845318919109-148.156665221459i,242.845317728952-148.156664995913i,242.845286668898-148.156659109747i,242.845256798995-148.156653449132i,-9.67608964341733e-06+5.90328087347837e-06i,0.000242845317728952-0.000148156664995914i,0.000242845286668896-0.000148156659109749i,0.000242845256798997-0.000148156653449131i,0.000718859771553433-0.000438566696681321i,-0.0404621228627934,0.0404621144479305,0.0404621063555081,79.9999999866739,3.99784287063197e-08
0.241117039005643,242.845318922489-148.15666521673i,242.845318009489-148.156665043708i,242.845287226593-148.156659210066i,242.845257356689-148.156653549451i,-7.42277357067739e-06+4.52856220599048e-06i,0.000242845318009489-0.000148156665043709i,0.00024284528722659-0.000148156659210068i,0.000242845257356691-0.00014815665354945i,0.000721113089022099-0.000439941415597241i,-0.0404621229380017,0.0404621145982268,0.0404621065058045,79.999999985712,4.28639757846537e-08
0.257605526654291,242.845318925685-148.156665212259i,242.845318274721-148.156665088895i,242.845287753862-148.156659304912i,242.845257883959-148.156653644297i,-5.29238626074952e-06+3.22884076916878e-06i,0.000242845318274722-0.000148156665088897i,0.00024284528775386-0.000148156659304914i,0.00024284525788396-0.000148156653644296i,0.000723243477651798-0.000441241137268943i,-0.040462123009107,0.0404621147403238,0.0404621066479014,79.9999999844917,4.65248206529142e-08
0.27409401430294,242.845318927963-148.156665209071i,242.845318463872-148.156665121121i,242.845288129884-148.156659372551i,242.84525825998-148.156653711936i,-3.77310354218605e-06+2.30194625165008e-06i,0.000242845318463872-0.000148156665121122i,0.000242845288129881-0.000148156659372554i,0.000242845258259982-0.000148156653711935i,0.000724762761311555-0.000442168031953965i,-0.0404621230598157,0.0404621148416601,0.0404621067492377,79.9999999832691,5.01926556308192e-08
0.294347878966993,242.845318929905-148.156665206354i,242.845318625032-148.156665148578i,242.845288450263-148.156659430181i,242.84525858036-148.156653769566i,-2.47863798541443e-06+1.51220974444193e-06i,0.000242845318625032-0.000148156665148579i,0.000242845288450261-0.000148156659430184i,0.000242845258580361-0.000148156653769566i,0.000726057227670246-0.000442957768603891i,-0.0404621231030207,0.040462114928001,0.0404621068355786,79.9999999817651,5.47046322236893e-08
0.314601743631047,242.84531893118-148.15666520457i,242.845318730872-148.15666516661i,242.845288660669-148.156659468029i,242.845258790765-148.156653807414i,-1.6285131228323e-06+9.93559683708472e-07i,0.000242845318730873-0.000148156665166611i,0.000242845288660666-0.000148156659468032i,0.000242845258790767-0.000148156653807414i,0.000726907353059479-0.000443476418758352i,-0.0404621231313951,0.0404621149847044,0.040462106892282,79.9999999802594,5.92216914001558e-08
0.339977870580609,242.845318932194-148.156665203151i,242.845318815052-148.156665180951i,242.845288828013-148.156659498132i,242.84525895811-148.156653837517i,-9.52371844465999e-07+5.81054732361587e-07i,0.000242845318815052-0.000148156665180952i,0.000242845288828011-0.000148156659498134i,0.000242845258958111-0.000148156653837516i,0.000727583494756714-0.000443888923784245i,-0.0404621231539624,0.0404621150298031,0.0404621069373806,79.9999999783715,6.48855775758819e-08
0.370618035644238,242.845318932889-148.156665202179i,242.845318872747-148.156665190781i,242.845288942709-148.156659518763i,242.845259072805-148.156653858148i,-4.88953865304274e-07+2.98329483868062e-07i,0.000242845318872747-0.000148156665190782i,0.000242845288942706-0.000148156659518766i,0.000242845259072807-0.000148156653858147i,0.000728046913022962-0.000444171649083831i,-0.0404621231694298,0.0404621150607131,0.0404621069682906,79.9999999760905,7.17284210840711e-08
0.401258200707867,242.845318933245-148.15666520168i,242.845318902298-148.156665195815i,242.845289001455-148.156659529331i,242.845259131552-148.156653868716i,-2.51594390261939e-07+1.53519572340254e-07i,0.000242845318902299-0.000148156665195816i,0.000242845289001453-0.000148156659529333i,0.000242845259131553-0.000148156653868715i,0.000728284272645049-0.000444316459021529i,-0.0404621231773521,0.040462115076545,0.0404621069841225,79.9999999738087,7.85738503586775e-08
