Time,V_sec,V_PV,V_L1,V_L2,I_sec,I_PV,I_L1,I_L2,I_battery,P_PV,P_L1,P_L2,battery_soc,battery_ah
8.14186975410245e-07,242.79077926174-148.23294014442i,238.319862964871-147.384698938358i,229.378076593259-145.688226007086i,227.142626960478-145.264107233695i,-36.3458176399022+22.1844625045746i,0.00023831986296382-0.000147384698937718i,18.1728424482261-11.0921874373617i,18.1728402127765-11.092187013243i,0.0001033409633138-5.93307290484516e-05i,-0.0392593032822003,2892.22637864688,2869.56165450549,80,2.25823336302263e-14
8.91850965499348e-07,242.787536004125-148.23747308204i,238.050876740587-147.338732676279i,228.577597133269-145.541260001997i,226.209272386153-145.091890952172i,-38.5058771727336+23.5037777608168i,0.000238050876739474-0.000147338732675601i,19.2529019007991-11.7518629932386i,19.2528995324743-11.7518625438696i,0.000162311416550804-9.51150240776808e-05i,-0.0391884610316245,3055.58150086699,3030.14217663238,80,2.91362113444003e-14
9.69514955588452e-07,242.784535140811-148.241666830057i,237.802011925833-147.29619313051i,227.836996721971-145.405252447258i,225.345736170978-144.932516035423i,-40.5043138907929+24.7245035922219i,0.000237802011924662-0.000147296193129796i,20.2521515354779-12.3622448234743i,20.2521490442174-12.3622443507379i,0.000224490914385723-0.000132878183362449i,-0.0391229826931655,3205.86235618682,3177.71330650534,80,3.67632686288939e-14
1.04717894567755e-06,242.781758556647-148.245546768036i,237.571763419599-147.2568248598i,227.151796315906-145.279386265801i,224.546795793312-144.785024998847i,-42.3532203598563+25.8540069968268i,0.000237571763418375-0.000147256824859054i,21.1766375162327-12.9270163533148i,21.1766349112322-12.9270158589535i,0.000289639371991842-0.000172472266414445i,-0.0390624576208436,3344.17012690031,3313.39191465052,80,4.55194504593815e-14
1.12484293576666e-06,242.779189490254-148.249136376607i,237.358738699668-147.220391463592i,226.517851898264-145.162905300062i,223.807619369569-144.64853174695i,-44.063784417972+26.8991045021165i,0.000237358738698394-0.000147220391462816i,22.0319536520702-13.4495857782378i,22.0319509418377-13.4495852638643i,0.000357534674695752-0.00021376037712519i,-0.0390065072496869,3471.50588052023,3438.19062569162,80,5.54565171489207e-14
1.22041175244227e-06,242.776288549876-148.253189261377i,237.118214319359-147.179242334659i,225.802069892794-145.031350140538i,222.973020289534-144.494374574713i,-45.9951247095379+28.0792227758208i,0.000237118214318029-0.000147179242333849i,22.9976674748199-14.0396714131747i,22.9976646457703-14.0396708761991i,0.000444529266669789-0.000266692795346605i,-0.0389433884678856,3614.55670955138,3578.25610408223,80,6.93804434161792e-14
1.31598056911787e-06,242.773652159976-148.256872103726i,236.899643906119-147.141836369985i,225.151620260646-144.911764473732i,222.214598076006-144.354243456475i,-47.7501373508502+29.1517350246366i,0.000236899643904739-0.000147141836369143i,23.8752192066217-14.5759551124483i,23.8752162695996-14.5759545549273i,0.000535025014999998-0.000321784575346438i,-0.0388860806463632,3743.88583134189,3704.76123987964,80,8.52459027183428e-14
1.41154938579348e-06,242.771256332777-148.260218496772i,236.701035050363-147.107835017824i,224.560573787367-144.803065465875i,221.52543932315-144.226869489849i,-49.3448287406501+30.1263969673624i,0.000236701035048936-0.000147107835016955i,24.6726118894568-15.0633146377451i,24.6726088543223-15.0633140615492i,0.000628704164132023-0.000378839766958016i,-0.0388340475585395,3860.85500917596,3819.07257347083,80,1.03126953427401e-13
1.50711820246909e-06,242.769079080813-148.263259228752i,236.520561645394-147.076927881009i,224.023496163309-144.704260356051i,220.899207679594-144.111089324716i,-50.7938688959647+31.0121509241769i,0.000236520561643926-0.000147076927880114i,25.3971803875908-15.5062210595889i,25.3971772633023-15.5062204664179i,0.000725275490061608-0.000437678757679467i,-0.0387867993977447,3966.69069623177,3922.41732874319,80,1.23091472413886e-13
1.6026870191447e-06,242.767100430915-148.266022263995i,236.356565024225-147.048832926358i,223.535451366102-144.614447122472i,220.330147792312-144.005845943712i,-52.1105823749943+31.8171201102909i,0.000236356565022719-0.00014704883292544i,26.055586849106-15.908735904224i,26.0555836438024-15.9087352956228i,0.000824474479099301-0.000498138388854388i,-0.0387438925472819,4062.49020706517,4015.89073959734,80,1.45201112757113e-13
1.69825583582031e-06,242.765302255583-148.268532979658i,236.207539927912-147.02329411715i,223.091959903187-144.532806906485i,219.813036617771-143.91017978413i,-53.3070610606057+32.5486771969248i,0.000236207539926371-0.00014702329411621i,26.6538770965382-16.2745454334192i,26.6538738176149-16.274544810792i,0.000926061087319791-0.000560070580505186i,-0.0387049254656759,4149.23570655228,4100.4708055514,80,1.69511825274307e-13
1.79382465249592e-06,242.763668091904-148.270814419822i,236.07211944269-147.0000788684i,222.688953985677-144.458595870268i,219.343131155054-143.823219196236i,-54.3942852213851+33.2135179384612i,0.000236072119441117-0.000147000078867442i,27.1975411562123-16.6069974573064i,27.1975378103895-16.6069968219297i,0.00102981733610796-0.000623340853855906i,-0.0386695343824837,4227.80776268146,4177.03242357519,79.9999999999999,1.96074418383652e-13
1.91383933952149e-06,242.761823685398-148.273389037718i,235.919291463614-146.973869596165i,222.234142465764-144.374815725131i,218.812819662478-143.725045557005i,-55.6212317684303+33.9639047908496i,0.000235919291462007-0.000146973869595185i,27.8110810661866-16.982231478414i,27.8110776448638-16.9822308286438i,0.0011628619114677-0.00070449007774561i,-0.0386296152141204,4316.18914604367,4263.09610841557,79.9999999999999,2.32696855228083e-13
2.03385402654706e-06,242.760188155264-148.275671740037i,235.783786176633-146.950621137122i,221.830880932525-144.300501783758i,218.342614894705-143.637964452747i,-56.709072671362+34.6293227631883i,0.000235783786174994-0.000146950621136122i,28.355069522488-17.3149819090194i,28.355066034222-17.314981246482i,0.00129866913427835-0.000787342934200071i,-0.0385942394379204,4394.29531446235,4339.10396210312,79.9999999999999,2.73024132886194e-13
2.15386871357263e-06,242.758738002785-148.277695406157i,235.663653063844-146.930001225236i,221.473364867616-144.234591496837i,217.92574884291-143.560730765184i,-57.6734749266408+35.2193296281318i,0.000235663653062177-0.000146930001224219i,28.8373398692847-17.6100275397475i,28.8373363216687-17.6100268658868i,0.00143692796565013-0.000871707503705394i,-0.0385628913174506,4463.33891156254,4406.25321909786,79.9999999999999,3.17128751577378e-13
2.30081733003857e-06,242.757182297145-148.279866014417i,235.534791415014-146.907872835463i,221.089870124124-144.163861099101i,217.478590533353-143.477848860201i,-58.7079126256555+35.8522934336049i,0.000235534791413318-0.000146907872834428i,29.3546449124883-17.9265620049605i,29.3546413012087-17.9265613189483i,0.0016091228328155-0.000976798176686892i,-0.0385292805337016,4537.18851305467,4478.0352356511,79.9999999999999,3.76375891456957e-13
2.44776594650451e-06,242.755839772947-148.281738833094i,235.423603210534-146.888769330045i,220.758969007112-144.10280086532i,217.092755808563-143.406298422318i,-59.6004421919245+36.3985323940074i,0.000235423603208812-0.000146888769328994i,29.8009972854711-18.1997349141617i,29.8009936192579-18.1997342176593i,0.00178413640779926-0.00108362658298825i,-0.0385002917516832,4600.7351061307,4539.76817353132,79.9999999999999,4.41485752843968e-13
2.59471456297044e-06,242.75468137516-148.283354495975i,235.327677609101-146.872279451037i,220.473487149617-144.050095763412i,216.759879432063-143.344538478208i,-60.3704260623453+36.8698648934179i,0.000235327677607356-0.000146872279449972i,30.1860780162521-18.4354553411039i,30.1860743026443-18.4354546355466i,0.00196158422875729-0.00119195551207287i,-0.0384752911597346,4655.4294954708,4592.87578136843,79.9999999999998,5.12547942987341e-13
2.7783771382881e-06,242.753451664806-148.285069274785i,235.225861957863-146.854767025782i,220.170471957599-143.994123686991i,216.40655744774-143.278950176435i,-61.1876542650204+37.3702247082388i,0.000235225861956095-0.000146854767024703i,30.5948045260337-18.6857038475813i,30.5948007621192-18.6857031324078i,0.00218624899433519-0.00132912651727228i,-0.0384487643657211,4713.35205147721,4649.0917184248,79.9999999999998,6.09859005427082e-13
2.96203971360576e-06,242.752429229974-148.286494684694i,235.141222607449-146.840199335211i,219.918570783-143.947564486135i,216.112833825196-143.224391769181i,-61.866983077007+37.7862566416937i,0.00023514122260566-0.000146840199334119i,30.9345826974076-18.8937892551827i,30.9345788916706-18.89378853201i,0.00241365329383725-0.00146798569831371i,-0.0384267193547747,4761.40208089013,4695.70543909035,79.9999999999998,7.16715969723523e-13
3.18249960474917e-06,242.751424568337-148.287894967652i,235.058069922056-146.825877423207i,219.671088089954-143.901791740005i,215.824260146445-143.170754701999i,-62.53434501952+38.1950681164402i,0.000235058069920248-0.000146825877422104i,31.2684016843661-19.0982792498951i,31.2683978375382-19.0982785188581i,0.00268956045417003-0.0016364781903493i,-0.038405067257995,4808.52021202466,4741.39688915263,79.9999999999997,8.57745873429744e-13
3.40295949589258e-06,242.750620180451-148.289015795464i,234.991507204938-146.814403740902i,219.472974431658-143.865122529311i,215.593250187175-143.127784980994i,-63.0685287106992+38.5223957248266i,0.000234991507203115-0.000146814403739789i,31.5356328562711-19.2620281241364i,31.5356289765469-19.2620273867989i,0.00296811362609177-0.00180660051239676i,-0.0383877388018266,4846.17658989624,4777.90003093317,79.9999999999997,1.01283316024628e-12
3.66874856491465e-06,242.74985786533-148.290077680499i,234.92844003653-146.803523362257i,219.285255890984-143.830349710815i,215.374358391748-143.087037073298i,-63.5746279767581+38.8326132899869i,0.000234928440034692-0.000146803523361136i,31.7888518200515-19.4172403096339i,31.788847909154-19.4172395663213i,0.00330668088748296-0.00201338949172715i,-0.0383713232044869,4881.80748499708,4812.42900006711,79.9999999999996,1.21867949401146e-12
3.93453763393672e-06,242.749275464523-148.290888669866i,234.880269698535-146.795204887204i,219.141867723334-143.803764337097i,215.207155281481-143.055882981607i,-63.9611558473383+39.0696255084375i,0.000234880269696687-0.000146795204886076i,31.9822862628333-19.5358505510486i,31.9822823281209-19.5358498031673i,0.0036476238856371-0.00222164098321393i,-0.0383587866354666,4908.99339723368,4838.76712131611,79.9999999999995,1.44530070364989e-12
4.26480688105588e-06,242.748736170599-148.291639357207i,234.835676884077-146.78749621235i,219.009115437559-143.779126975866i,215.052350023665-143.027010957499i,-64.3189495442208+39.289104176362i,0.000234835676882218-0.000146787496211216i,32.1613961892279-19.6457200264477i,32.1613922324625-19.6457192743316i,0.00407371314652044-0.00248191191348151i,-0.0383471820906452,4934.1417024273,4863.12574277084,79.9999999999994,1.75605021088422e-12
4.59507612817505e-06,242.748351202926-148.292174990025i,234.803855265956-146.781988452029i,218.914367840153-143.761522418241i,214.941857764231-143.006379697231i,-64.5742492159369+39.4457838165382i,0.000234803855264089-0.00014678198845089i,32.2892601114986-19.7241906124823i,32.2892561389885-19.7241898573395i,0.00450183840556481-0.00274343527205737i,-0.0383389012905411,4952.0813181265,4880.49884214915,79.9999999999993,2.09925720336735e-12
5.02103629045062e-06,242.748008814532-148.292651156589i,234.775563080634-146.777085116706i,218.830107872194-143.745847118682i,214.843588805545-142.988008166i,-64.8012106579715+39.5851412832951i,0.000234775563078761-0.000146777085115563i,32.4030179536732-19.7940386222865i,32.4030139671541-19.7940378644476i,0.00505603841891038-0.00308198052408207i,-0.0383315388672889,4968.03338192372,4895.94492830966,79.9999999999991,2.59005638471649e-12
5.54478516054009e-06,242.747746314693-148.293015997202i,234.753882069857-146.773321090437i,218.765505742244-143.733809372689i,214.768235373109-142.973897993204i,-64.975114667529+39.6919902191854i,0.000234753882067978-0.00014677332108929i,32.4903117324534-19.8476718672501i,32.4903077351831-19.8476711073387i,0.00573955398956726-0.00349952872447417i,-0.0383258964650877,4980.27048126618,4907.79248165892,79.9999999999989,3.26812891784646e-12
6.06853403062956e-06,242.747595871613-148.293224927517i,234.741463628551-146.771160315631i,218.72846702781-143.726893166376i,214.725020522157-142.965788923479i,-65.0747068076036+39.7532326226653i,0.00023474146362667-0.000146771160314483i,32.5404503057632-19.8785022968502i,32.5404463023167-19.878501535746i,0.00642454193999114-0.00391798109121088i,-0.0383226641231305,4987.29909385058,4914.59682736981,79.9999999999987,4.02867448147102e-12
6.76884199906907e-06,242.747486450484-148.293376761654i,234.732436937775-146.769586029576i,218.701492964735-143.721845189078i,214.693531408437-142.959867160497i,-65.147085550595+39.7977799678565i,0.000234732436935892-0.000146769586028427i,32.5770982346764-19.9010560964176i,32.5770942267148-19.9010553344396i,0.00734164323321723-0.00447823258663286i,-0.0383203141667144,4992.43826188552,4919.571814762,79.9999999999983,5.17472200778935e-12
7.70111575191686e-06,242.747423203167-148.293464412669i,234.727224276027-146.768673676039i,218.685831137009-143.718904244825i,214.675219705333-142.95641192307i,-65.1888711070249+39.8235327970432i,0.000234727224274143-0.000146768673674889i,32.5986019887298-19.9143057518653i,32.5985979781184-19.914304989373i,0.00856358704762084-0.00522471286870242i,-0.0383189566941703,4995.45728563222,4922.49438513042,79.9999999999977,6.92987462691415e-12
8.93266989129695e-06,242.747398891047-148.293498014364i,234.725224555987-146.768321021194i,218.679681911668-143.717741302204i,214.667983431455-142.955036964793i,-65.2048920938325+39.8334351321658i,0.000234725224554102-0.000146768321020044i,32.607419964119-19.9197502065897i,32.6074159524205-19.9197494438854i,0.0101785479316567-0.00621128663036194i,-0.0383184355488138,4996.70086635445,4923.69837274842,79.9999999999968,9.65054324105834e-12
1.06124602058279e-05,242.74739708976-148.293500418762i,234.725080147367-146.768293072827i,218.67898124157-143.717601116867i,214.667075934301-142.95485583735i,-65.2060405225877+39.8341716072562i,0.000234725080145482-0.000146768293071677i,32.6090957239555-19.920791374186i,32.6090917120502-19.9207906114407i,0.0123816384981289-0.00755714666353485i,-0.038318397550544,4996.9460903855,4923.9360583619,79.9999999999953,1.40995099625564e-11
1.30993429807399e-05,242.747403769421-148.293491096434i,234.72563354423-146.768388031259i,218.680226797438-143.717828346291i,214.668394211037-142.955097061896i,-65.2015978785637+39.8314539623167i,0.000234725633542345-0.000146768388030109i,32.6085052019131-19.9204288014108i,32.6085011900805-19.9204280386795i,0.0156432390633537-0.0095496461615943i,-0.0383185413837117,4996.87804007272,4923.8706559436,79.9999999999926,2.22500706261561e-11
1.73016879246841e-05,242.747413203216-148.293477949481i,234.726414273357-146.768522551409i,218.681872088982-143.718129293904i,214.67008613608-142.955407389698i,-65.1953321209991+39.8276151563325i,0.000234726414271472-0.000146768522550258i,32.6081278582957-19.9201927443398i,32.6081238465098-19.9201919816179i,0.0211543102206677-0.0129163381477821i,-0.0383187443844699,4996.84964087977,4923.84395743971,79.9999999999866,4.02655821430468e-11
2.59083898866858e-05,242.747429795331-148.29345479481i,234.727788819969-146.768758463647i,218.684574077616-143.718619364812i,214.672772868403-142.9558950065i,-65.1842975008955+39.8208645334611i,0.000234727788818084-0.000146768758462497i,32.608253336412-19.9202645895307i,32.6082493246108-19.9202638268063i,0.0324398879161298-0.0198106516344125i,-0.0383191016523305,4996.91745823868,4923.91122251257,79.9999999999688,9.37995025912805e-11
4.84648775942448e-05,242.74747385728-148.293393294845i,234.73143952343-146.769384726177i,218.691800301861-143.719929542863i,214.679983532087-142.957203261099i,-65.1549892459676+39.8029379566826i,0.000234731439521545-0.000146769384725027i,32.608383230007-19.9203327927684i,32.6083792181902-19.9203320300421i,0.0620079336690175-0.037873635512551i,-0.0383200504965154,4997.06742947515,4924.06063430821,79.9999999998866,3.40149363456759e-10
0.0001165413767511,242.747607799-148.293206356682i,234.742536563586-146.771288737845i,218.71385460337-143.723930058079i,214.702034914453-142.96120655328i,-65.0659022112594+39.7484434374573i,0.000234742536561699-0.000146771288736694i,32.6084179550976-19.9203181141257i,32.608413943278-19.9203173514022i,0.151164429652756-0.0923387993594341i,-0.0383229348347313,4997.46959542322,4924.46271621765,79.9999999993288,2.01367616802615e-09
0.000315083368927143,242.747997597432-148.292662328418i,234.774831232515-146.776829829578i,218.778054171989-143.735575797702i,214.766234495917-142.972862057162i,-64.80664070976+39.5898529538908i,0.000234774831230626-0.000146776829828425i,32.6084500723339-19.9202325793363i,32.6084460605142-19.9202318166226i,0.410490197919457-0.250758218897866i,-0.038331329577232,4998.62967810235,4925.62286442226,79.9999999950487,1.48538734336862e-08
0.000638588284144232,242.748629630823-148.291780213407i,234.827195327475-146.785814192145i,218.88216841338-143.754461837218i,214.870357776899-142.991765696869i,-64.3862611492898+39.3327088171432i,0.000234827195325582-0.00014678581419099i,32.6084290194451-19.9200486404947i,32.6084250076345-19.9200478777985i,0.830827704985122-0.507534486964183i,-0.0383449434564024,5000.49976220773,4927.4933833721,79.9999999796441,6.10676670076186e-08
0.000900833750392626,242.749138755909-148.291069625045i,234.869377050078-146.793051117728i,218.966020301728-143.769671300482i,214.954208447073-143.006987672408i,-64.0476244265647+39.1255706406089i,0.000234869377048182-0.000146793051116571i,32.608480985627-19.9199431083906i,32.6084769738151-19.919942345707i,1.16956840225454-0.714461606539765i,-0.0383559120658643,5002.01649126246,4929.01015301931,79.9999999595188,1.2144358455881e-07
0.00116307921664102,242.749645114624-148.29036288722i,234.911330037479-146.800248496467i,219.049410737997-143.784796358861i,215.037594291159-143.02212451273i,-63.7108229574123+38.9195583121993i,0.00023491133003558-0.000146800248495307i,32.6085600827216-19.9198551077069i,32.6085560709052-19.919854345035i,1.50652810754448-0.920297940791119i,-0.0383668229689927,5003.52909064719,4930.52266960343,79.9999999325955,2.02213565961635e-07
0.00142532468288941,242.750148890598-148.289659746568i,234.953069374743-146.807409001184i,219.132383445401-143.799845312176i,215.120565900726-143.037185868064i,-63.3757359291425+38.7145970247078i,0.00023495306937284-0.000146807409000022i,32.6086106313465-19.9197501437678i,32.6086066195289-19.9197493811084i,1.84171627480226-1.12504930757739i,-0.038377680072818,5005.02977891051,4932.02340194904,79.9999998989103,3.03269228967185e-07
0.00168757014913781,242.750650007083-148.288960308859i,234.994588762412-146.814531512084i,219.214918530146-143.814814366915i,215.203099696165-143.052167220819i,-63.0424137801199+38.5107180486289i,0.000234994588760507-0.000146814531510921i,32.6086625131156-19.9196467224296i,32.6086585012967-19.9196459597824i,2.17514222888124-1.32872144811458i,-0.0383884817050546,5006.5227959152,4933.51645561553,79.9999998584988,4.24503618337447e-07
0.0019498156153862,242.751148482566-148.2882645485i,235.035889723047-146.821616296502i,219.297019382286-143.829704155403i,215.285199249242-143.067069239351i,-62.7108443081721+38.3079138545503i,0.000235035889721138-0.000146821616295337i,32.6087142559478-19.9195439284294i,32.6087102441277-19.9195431657945i,2.50681522779313-1.53132006128992i,-0.0383992282346009,5008.00797617729,4935.0016717424,79.9999998113965,5.65810565829868e-07
0.00227177614597062,242.75175687544-148.287415356082i,235.086298365743-146.830263070864i,219.397225117693-143.847876751201i,215.38540340336-143.085256762964i,-62.3061559960308+38.0603902870447i,0.00023508629836383-0.000146830263069697i,32.6087773746066-19.9194184452823i,32.6087733627849-19.9194176826624i,2.91162982765903-1.77859267116308i,-0.0384123469160727,5009.82065997094,4936.81439946232,79.9999997444747,7.66576057455283e-07
0.00259373667655504,242.75236133492-148.286571640867i,235.13638167858-146.8388536638i,219.496784148929-143.865931314546i,215.484960864402-143.103326157923i,-61.9040781898624+37.8144674434191i,0.000235136381676663-0.00014683885366263i,32.6088400785832-19.9192937678154i,32.60883606676-19.9192930052103i,3.31383309186245-2.02426616846027i,-0.0384253834667856,5011.62164055527,4938.61542371966,79.9999996675858,9.97242643692729e-07
0.00298936643066639,242.753098757243-148.285542316205i,235.19748258237-146.849333552511i,219.618244712086-143.887956604549i,215.606419513196-143.125369542476i,-61.4135474461493+37.5144495756452i,0.000235197482580448-0.000146849333551338i,32.6089165662165-19.9191416572639i,32.6089125543913-19.9191408946769i,3.80451687194112-2.32397982562922i,-0.0384412912886382,5013.81880430781,4940.81264079525,79.9999995595563,1.32133113382402e-06
0.00338499618477775,242.753830325477-148.284521143847i,235.258099271735-146.859729838027i,219.738742733578-143.909806249527i,215.726915636899-143.147237138833i,-60.9269021823573+37.2168140542849i,0.000235258099269809-0.000146859729836852i,32.6089924361604-19.9189907455586i,32.6089884243333-19.9189899829895i,4.29131393623559-2.62131353399305i,-0.0384570767602111,5015.99854930506,4942.9924387409,79.9999994366922,1.68992352052563e-06
0.0037806259388891,242.754556085969-148.283508059556i,235.318235566842-146.870043188663i,219.858285807129-143.931481652606i,215.846456829103-143.16893035125i,-60.4441117743247+36.9215420087729i,0.000235318235564911-0.000146870043187485i,32.6090676932943-19.9188410232384i,32.6090636814653-19.9188402606871i,4.77425491867055-2.9162861451957i,-0.0384727407879521,5018.16101304686,4945.15495505944,79.9999992991105,2.10266853019987e-06
0.00428551956205763,242.755473929485-148.282226821055i,235.39428898292-146.883085544524i,220.009470049464-143.958892648389i,215.997638694163-143.196363870549i,-59.8335317641863+36.5481228238184i,0.000235394288980983-0.000146883085543342i,32.609162853076-19.9186516622113i,32.6091588412446-19.9186508996825i,5.38502532442331-3.28932662116087i,-0.0384925560521124,5020.89583720142,4947.88984577655,79.9999991023578,2.69292656356969e-06
0.00479041318522615,242.756382484933-148.280958518522i,235.469574077984-146.895995289317i,220.159126990351-143.986025031742i,216.147293284072-143.223518550247i,-59.2291171446015+36.1784834066958i,0.000235469574076041-0.000146895995288132i,32.6092570327672-19.918464203415i,32.6092530209335-19.9184634409085i,5.98962837867324-3.658591133623i,-0.0385121768739373,5023.60302276239,4950.59709730579,79.9999988820668,3.3537997318232e-06
0.00529530680839468,242.757281845901-148.279703022205i,235.544098567687-146.908773771942i,220.30727196698-144.01288163478i,216.295435935755-143.25039722474i,-58.6308060603197+35.8125856520188i,0.000235544098565739-0.000146908773770753i,32.6093502422155-19.9182786277367i,32.6093462303795-19.9182778652523i,6.5881259563739-4.02411774974391i,-0.0385316050903032,5026.28284743155,4953.27698735501,79.9999986384738,4.08457857892968e-06
